id,name__lt,name__de,name__pl,name__nl,name__en,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__da,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__it,name__lb,name__li,name__lij,name__lmo,name__nap,name__nb,name__nds,name__nds_nl,name__nn,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__sv,name__tr,name__vec,name__vls,name__wa,name,wikipedia__de,wikipedia__lt,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__la,name__ja,name__ru,name__uk,name__el,name__zh,name__be,name__lv,name__ie,name__sr,name__fa,name__ko,name__vi,name__sgs,wikipedia__bat_smg,wikipedia__be,wikipedia__ca,wikipedia__da,wikipedia__el,wikipedia__en,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fr,wikipedia__gl,wikipedia__ie,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__nl,wikipedia__ru,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,image,identifier__freebase,identifier__parlement,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,name__oc,wikipedia__eo,wikipedia__fi,identifier__EuroparlMEP,name__he,name__id,name__ar,name__be_tarask,name__io,wikipedia__ar,wikipedia__be_x_old,wikipedia__cs,wikipedia__he,wikipedia__id,wikipedia__io,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__plwikiquote,identifier__NTA,name__ltg,name__yo,name__mg,wikipedia__af,wikipedia__ltg,wikipedia__ltwikiquote,wikipedia__mg,wikipedia__svwikiquote,wikipedia__yo,name__ka,wikipedia__ka,identifier__Munzinger,identifier__LNB,wikipedia__enwikiquote,wikipedia__ro,death_date,name__az,wikipedia__az,identifier__NUKAT,name__de_ch,website,wikipedia__ast,wikipedia__br,wikipedia__commons,last_seen,identifier__GTAA,family_name,twitter,facebook,identifier__PACE,wikipedia__hsb,name__hsb,wikipedia__bg,name__bg,name__zh_hant,name__zh_cn,occupation,name__en_ca,name__en_gb,wikipedia__sq,identifier__google_knowledge,wikipedia__hu,identifier__NNDB
Q661497,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,Arimantas Dumčius,male,1940-01-04,Arimantas,Arimantas Dumčius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q676437,Dalia Kuodytė,Dalia Kuodytė,Dalia Kuodytė,Dalia Kuodytė,Dalia Kuodytė,,,,,,,,,,,,,,,,,Dalia Kuodytė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dalia Kuodytė,Dalia Kuodytė,Dalia Kuodytė,Dalia Kuodytė,female,1962-01-21,Dália,Dalia Kuodytė,,ダレ・クオディーテ,,,,,,,,,,,,Dalė Koudītė,Dalė Koudītė,,,,,,,,,,,,,,ダレ・クオディーテ,,,,,,,,,,,,,,,,,139874883,,n96078588,14548726z,101448015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,historian,,,,,,
Q716059,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,Artūras Skardžius,,male,1960-11-17,Artūras,Artūras Skardžius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q717619,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,Arvydas Vidžiūnas,male,1962-03-08,Arvydas,Arvydas Vidžiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47071297,,n98098874,15516544c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q759040,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,Audronė Pitrėnienė,female,1958-07-21,Audronė,Audronė Pitrėnienė,,,,,,,,,,,,,,,,,,,,,,,,Audronė Pitrėnienė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q774300,Vytenis Andriukaitis,Vytenis Andriukaitis,Vytenis Andriukaitis,Vytenis Andriukaitis,Vytenis Andriukaitis,,,,,,,Vytenis Andriukaitis,,,,Vytenis Andriukaitis,Vytenis Andriukaitis,Vytenis Andriukaitis,,,,Vytenis Andriukaitis,,,,,,,Vytenis Andriukaitis,,Vytenis Andriukaitis,,,,,,Vytenis Andriukaitis,,,Vytenis Andriukaitis,,,,,,,,,,,,Vytenis Andriukaitis,,,,,Vytenis Andriukaitis,Vytenis Andriukaitis,Vytenis Andriukaitis,Vytenis Andriukaitis,male,1951-08-09,Vytenis,Vytenis Andriukaitis,Vytenis Andriukaitis,,,Витяніс Андрюкайтіс,,維特尼斯·安德列凱提斯,,,,,,,,Vytenis Povilas Andriukaitis,Vytenis Povilas Andriukaitis,,Vytenis Andriukaitis,,,Vytenis Andriukaitis,Vytenis Andriukaitis,,,Vytenis Andriukaitis,,,Vytenis Andriukaitis,,,,,,,Vytenis Andriukaitis,,,Vytenis Andriukaitis,,Витяніс Андрюкайтіс,,,https://upload.wikimedia.org/wikipedia/commons/2/22/Vytenis_Povilas_Andriukaitis.jpg,/m/04y85cg,vjn4dd31zezo,,305255603,1042164703,,,,,Vytenis Andriukaitis,,,,,,,,,,,,,,,Vytenis Andriukaitis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255401,,,,3335,,,Витянис Андрюкайтис,Витянис Андрюкайтис,,,politician,,,,,,
Q774843,Loreta Graužinienė,Loreta Graužinienė,Loreta Graužinienė,Loreta Graužinienė,Loreta Graužinienė,,,,,,,,,,,,,,,,,Loreta Graužinienė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loreta Graužinienė,Loreta Graužinienė,Loreta Graužinienė,Loreta Graužinienė,female,1963-01-10,Loreta,Loreta Graužinienė,,ロレタ・グラウジニエネ,Лорета Граужинене,Лорета Граужінене,,,,,,,,,,,,,,,,Loreta Graužinienė,,,,Loreta Graužinienė,,,,,ロレタ・グラウジニエネ,,,,,,"Граужинене, Лорета",,,,Лорета Граужінене,,,https://upload.wikimedia.org/wikipedia/commons/5/52/Loreta_Graužinienė_2015-01-08.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,accountant,,,,,,
Q82512,Donatas Jankauskas,Donatas Jankauskas,Donatas Jankauskas,Donatas Jankauskas,Donatas Jankauskas,,,,,,,,,,,,Donatas Jankauskas,Donatas Jankauskas,,,,Donatas Jankauskas,,,,,,,Donatas Jankauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,Donatas Jankauskas,Donatas Jankauskas,Donatas Jankauskas (1958),Donatas Jankauskas,male,1958-08-22,Donatas,Donatas Jankauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Donatas Jankauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q8266325,Gediminas Jakavonis,Gediminas Jakavonis,,Gediminas Jakavonis,Gediminas Jakavonis,,,,,,,,,,,,,,,,,Gediminas Jakavonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gediminas Jakavonis,Gediminas Jakavonis,Gediminas Jakavonis,,male,1958-05-03,Gediminas,Gediminas Jakavonis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q8266439,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,Remigijus Ačas,male,1962-12-27,Remigijus,Remigijus Ačas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remigijus Ačas,,,,,,,,,,,,,,,,,politician,,,,,,
Q8288349,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,Dangutė Mikutienė,female,1966-08-06,Dangutė,Dangutė Mikutienė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q909575,Egidijus Vareikis,Egidijus Vareikis,Egidijus Vareikis,Egidijus Vareikis,Egidijus Vareikis,,,,,,,,,,,,,,,,,Egidijus Vareikis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egidijus Vareikis,Egidijus Vareikis,Egidijus Vareikis,Egidijus Vareikis,male,1958-03-26,Egidijus,Egidijus Vareikis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9211093,,n2002097375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chemist,,,,,,
Q9144510,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,Albinas Mitrulevičius,male,1953-03-27,Albinas,Albinas Mitrulevičius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q9160077,Arminas Lydeka,Arminas Lydeka,Arminas Lydeka,Arminas Lydeka,Arminas Lydeka,,,,,,,,,,,,,,,,,Arminas Lydeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arminas Lydeka,Arminas Lydeka,Arminas Lydeka,Arminas Lydeka,male,1968-02-21,Arminas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q9180013,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,Bronius Pauža,male,1941-07-20,Bronius,Bronius Pauža,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Bronius_Pauža.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q922691,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,Kęstutis Daukšys,male,1960-01-31,Kęstutis,Kęstutis Daukšys,,ケーストゥティス・ダウクシース,,,,,,,,,,,,,,,,,,,,,,,,,,,ケーストゥティス・ダウクシース,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q927567,Bronius Bradauskas,Bronius Bradauskas,Bronius Bradauskas,Bronius Bradauskas,Bronius Bradauskas,,,,,,,,,,,,,,,,,Bronius Bradauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bronius Bradauskas,Bronius Bradauskas,Bronius Bradauskas,Bronius Bradauskas,male,1944-02-20,Bronius,Bronius Bradauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Bradauskas.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q9310614,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,Rita Tamašunienė,female,1973-09-27,Rita,Rita Tamašunienė,,,,,,,,,,,,,,Rita Tamašunienė,Rita Tamašunienė,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q9334049,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,Saulius Bucevičius,male,1967-10-10,Saulius,Saulius Bucevičius,,サウリュス・ブツェヴィチュス,,,,,,,,,,,,,,,,,,,,,,,,,,,サウリュス・ブツェヴィチュス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
Q9368131,Valentinas Bukauskas,Valentinas Bukauskas,Valentinas Bukauskas,Valentinas Bukauskas,Valentinas Bukauskas,,,,,,,,,,,,,,,,,Valentinas Bukauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valentinas Bukauskas,Valentinas Bukauskas,Valentinas Bukauskas,Valentinas Bukauskas,male,1962-11-25,Valentinas,Valentinas Bukauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,
