id,name__en,name__ca,name__es,name__fr,name__nl,name__sco,name__de,name__tr,name__hu,name,wikipedia__ca,wikipedia__en,wikipedia__fr,wikipedia__tr,image,gender,birth_date,original_wikiname,name__oc,name__it,name__nb,name__da,name__nn,name__sv,name__mg,wikipedia__mg,wikipedia__oc,wikipedia__sco,given_name,name__ru,family_name,wikipedia__ru,identifier__VIAF,website,twitter,wikipedia__commons,death_date,name__zh,wikipedia__enwikiquote,wikipedia__zh,wikipedia__de,name__ja,wikipedia__enwikisource,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ang,name__he,name__ko,name__mi,name__ms,name__gl,name__et,name__id,name__bn,name__el,name__ar,name__pt,name__eo,name__sr_el,name__sr_ec,name__fi,name__cy,name__cs,name__sgs,name__mr,name__fa,name__io,name__rm,name__az,name__hr,name__lt,name__tpi,name__eu,name__sr,name__vi,name__be,name__uk,name__ast,name__ne,name__ml,wikipedia__ang,wikipedia__ar,wikipedia__ast,wikipedia__az,wikipedia__bat_smg,wikipedia__be,wikipedia__bn,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lt,wikipedia__mi,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__tpi,wikipedia__uk,wikipedia__vi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,honorific_prefix,identifier__freebase,identifier__NKC,identifier__NNDB,identifier__Munzinger,identifier__FAST,facebook,identifier__NLAtrove,identifier__BNF,identifier__NDL,identifier__NTA,name__yue,wikipedia__zh_yue,name__af,name__an,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__ro,name__sc,name__scn,name__sk,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__ULAN,name__qu,name__sm,name__uz,name__ta,name__mk,name__yo,name__sh,name__wuu,name__la,name__hi,name__th,name__hif,wikipedia__enwikinews,wikipedia__ga,wikipedia__hif,wikipedia__hi,wikipedia__hu,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mk,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sh,wikipedia__sm,wikipedia__ta,wikipedia__th,wikipedia__uz,wikipedia__wuu,wikipedia__yo,identifier__OpenPlaques,name__tl,wikipedia__tl,identifier__CANTIC,name__sl,wikipedia__sl,name__bg,wikipedia__bgwikiquote,identifier__MusicBrainz,identifier__senate_nl,wikipedia__plwikiquote,identifier__discogs,identifier__Britannica,identifier__wikitree,occupation,wikipedia__fawikiquote,wikipedia__ptwikiquote,identifier__nlg,identifier__NLA,wikipedia__sq,name__hy,wikipedia__hy,name__sq,wikipedia__azb,name__azb,name__as,name__bs,name__ceb,name__de_formal,name__dsb,name__eml,name__fo,name__frr,name__fy,name__hsb,name__is,name__mt,name__nl_informal,name__se,name__ht,name__jv,name__su,name__ay,wikipedia__br,wikipedia__kk,identifier__snac,name__kk,wikipedia__eowikinews,identifier__quora,wikipedia__sk,name__or,name__ext,wikipedia__ie,identifier__BIBSYS,identifier__NUKAT,instagram,wikipedia__kn,name__ace,name__kn,identifier__SELIBR,identifier__LNB,identifier__GNC,wikipedia__zh_min_nan,wikipedia__is,wikipedia__te,name__te,wikipedia__ka,name__nan,name__ka,identifier__GTAA,name__aa,name__bcl,name__bi,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__cu,name__diq,name__ff,name__fj,name__gn,name__got,name__gv,name__hak,name__haw,name__hif_latn,name__ho,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__kaa,name__ki,name__kj,name__kk_latn,name__kl,name__kr,name__ksh,name__ku_latn,name__kw,name__lad,name__lg,name__lmo,name__ln,name__lo,name__ltg,name__map_bms,name__mh,name__mo,name__mus,name__mwl,name__my,name__na,name__nah,name__nov,name__nso,name__nv,name__om,name__pag,name__pam,name__pdc,name__pih,name__rmy,name__rn,name__ruq_latn,name__rw,name__sg,name__shi_latn,name__sn,name__so,name__srn,name__ss,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__ts,name__tt,name__tt_latn,name__tum,name__tw,name__ty,name__ug_latn,name__ve,name__vep,name__war,name__xh,name__za,name__zea,wikipedia__bg,identifier__OLID
Q5232720,David Cunliffe,David Cunliffe,David Cunliffe,David Cunliffe,David Cunliffe,David Cunliffe,David Cunliffe,,David Cunliffe,David Cunliffe,David Cunliffe,David Cunliffe,David Cunliffe,,"https://upload.wikimedia.org/wikipedia/commons/d/d8/David_Cunliffe,_2008.jpg",male,1963-04-30,David Cunliffe,,,,,,David Cunliffe,,,,David Cunliffe,David,,,,7145741,,,Category:David Cunliffe,,大衛·康利夫,,大衛·康利夫,,デイヴィッド・カンリフ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,デイヴィッド・カンリフ,,,,,,,,,,,,,,David Cunliffe,,,,0000 0000 5415 3636,,,,,,,xx0142213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Cunliffe,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5234037,David Garrett,,,David Garrett,David Garrett,,David Garrett,,,David Garrett,,David Garrett (politician),,,,male,1958,David Garrett (politician),,,,,,,,,,,David,Дэйв Гаррет,Garrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Garrett,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5257444,Denis O'Rourke,Denis O'Rourke,,Denis O'Rourke,Denis O'Rourke,,Denis O'Rourke,,,Denis O'Rourke,Denis O'Rourke,Denis O'Rourke,,,https://upload.wikimedia.org/wikipedia/commons/a/a1/Denis_O'Rourke.JPG,male,1946-07-26,Denis O'Rourke,,,,,,,,,,,Denis,,O'Rourke,,,,,Category:Denis O'Rourke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis O'Rourke,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5257753,Denise Roche,Denise Roche,,Denise Roche,Denise Roche,,Denise Roche,,,Denise Roche,Denise Roche,Denise Roche,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Denise_Roche.jpg,female,1963-07-09,Denise Roche,,,,,,,,,,,Denise,,Roche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denise Roche,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5271713,Dianne Yates,,Dianne Yates,Dianne Yates,Dianne Yates,Dianne Yates,Dianne Yates,,Dianne Yates,Dianne Yates,,Dianne Yates,,,,female,1943-11-29,Dianne Yates,,,Dianne Yates,Dianne Yates,Dianne Yates,Dianne Yates,,,,Dianne Yates,Dianne,,Yates,,26797854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 4858 5184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dianne Yates,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5301028,Doug Woolerton,,Doug Woolerton,Doug Woolerton,Doug Woolerton,Doug Woolerton,Doug Woolerton,,Doug Woolerton,Doug Woolerton,,Doug Woolerton,,,,male,1944-05-17,Doug Woolerton,,,,,,,,,,Doug Woolerton,Doug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Doug Woolerton,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5302516,Dover Samuels,,Dover Samuels,Dover Samuels,Dover Samuels,Dover Samuels,Dover Samuels,,Dover Samuels,Dover Samuels,,Dover Samuels,,,https://upload.wikimedia.org/wikipedia/commons/7/72/Dover_Samuels.jpg,male,1939-07-09,Dover Samuels,,,,,,,,,,Dover Samuels,,,,,,,,,,,,,Dover Samuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dover Samuels,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5387408,Eric Roy,Eric Roy,Eric Roy,Eric Roy,Eric Roy,,Eric Roy,,Eric Roy,Eric Roy,Eric Roy,Eric Roy,,,,male,1948-06-27,Eric Roy,,,,,,,,,,,Eric,,,,,,,,,,,,,エリック・ロイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eric Roy,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q540420,Anne Tolley,,Anne Tolley,Anne Tolley,Anne Tolley,Anne Tolley,Anne Tolley,,Anne Tolley,Anne Tolley,,Anne Tolley,,,https://upload.wikimedia.org/wikipedia/commons/b/b2/Anne_Tolley_Gisborne_2008.JPG,female,1953-03-01,Anne Tolley,,,,,,,,,,Anne Tolley,Anne,,Tolley,,,http://annetolley.co.nz/,,Category:Anne Tolley,,,,,Anne Tolley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/045tjw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anne Tolley,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5408237,Eugenie Sage,Eugenie Sage,,Eugenie Sage,Eugenie Sage,,Eugenie Sage,,,Eugenie Sage,Eugenie Sage,Eugenie Sage,,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Eugenie_Sage.jpg,female,1969-10-26,Eugenie Sage,,,,,,,,,,,Eugenie,,,,,,,Category:Eugenie Sage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugenie Sage,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55080917,Dan Bidois,,,,,,,,,Dan Bidois,,Dan Bidois,,,https://upload.wikimedia.org/wikipedia/commons/4/48/Dan_Bidois.jpg,male,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5522873,Gareth Hughes,Gareth Hughes,,Gareth Hughes,Gareth Hughes,,Gareth Hughes,,,Gareth Hughes,Gareth Hughes,Gareth Hughes (politician),,,https://upload.wikimedia.org/wikipedia/commons/4/4c/Gareth_Hughes2.jpg,male,1981-10-31,Gareth Hughes (politician),,,,,,,,,,,Gareth,,Hughes,,,,,Category:Gareth Hughes (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gareth Hughes,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5540327,George Hawkins,,George Hawkins,George Hawkins,George Hawkins,George Hawkins,George Hawkins,,George Hawkins,George Hawkins,,George Hawkins (politician),,,https://upload.wikimedia.org/wikipedia/commons/d/d9/George_Hawkins.jpg,male,1946-05-15,George Warren Hawkins,,,,,,,,,,George Hawkins,George,,Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Hawkins,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5548324,Georgina te Heuheu,,Georgina te Heuheu,Georgina te Heuheu,Georgina te Heuheu,Georgina te Heuheu,Georgina te Heuheu,,Georgina te Heuheu,Georgina te Heuheu,,Georgina te Heuheu,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Georgina_te_Heuheu.jpg,female,1943,Georgina te Heuheu,,,,,,,,,,Georgina te Heuheu,Georgina,,,,,,,Category:Georgina te Heuheu,,,,,,,,,,,,,,,,,,Georgina te Heuheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgina te Heuheu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgina te Heuheu,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5585019,Gordon Copeland,,Gordon Copeland,Gordon Copeland,Gordon Copeland,,Gordon Copeland,,Gordon Copeland,Gordon Copeland,,Gordon Copeland,,,https://upload.wikimedia.org/wikipedia/commons/3/38/Gordon_Copeland_(New_Zealand_politician).jpg,male,1943-08-19,Gordon Copeland,,Gordon Copeland,,,,,,,,,Gordon,,Copeland,,,,,,2018-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon Copeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gordon Copeland,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5694093,Heather Roy,,Heather Roy,Heather Roy,Heather Roy,Heather Roy,Heather Roy,,Heather Roy,Heather Roy,,Heather Roy,,,https://upload.wikimedia.org/wikipedia/commons/b/b5/Heather_Roy.jpg,female,1964-03-05,Heather Roy,,,Heather Roy,Heather Roy,Heather Roy,Heather Roy,,,,Heather Roy,Heather,,,,41249112,,,Category:Heather Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heather Roy,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5760914,Hilary Calvert,,,Hilary Calvert,Hilary Calvert,,Hilary Calvert,,,Hilary Calvert,,Hilary Calvert,,,https://upload.wikimedia.org/wikipedia/commons/b/b3/Hilary_Calvert.jpg,female,1954-10-05,Hilary Calvert,,,,,,,,,,,Hilary,,,,,,,Category:Hilary Calvert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hilary Calvert,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q57783,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,John Key,https://upload.wikimedia.org/wikipedia/commons/5/56/John_Key_February_2015.jpg,male,1961-08-09,John Key,John Key,John Key,John Key,John Key,John Key,John Key,,,John Key,John Key,John,Джон Ки,Key,"Ки, Джон",24390403,http://www.johnkey.co.nz/,,Category:John Key,,约翰·基,,约翰·基,John Key,ジョン・キー,,,,,,,,John Key,John Key,ג'ון קי,존 키,John Key,John Key,John Phillip Key,John Key,John Key,,Τζον Κέι,جون كي,John Key,,,,John Key,,John Key,,जॉन की,جان کی,John Phillip Key,,,John Key,,,,Џон Ки,John Key,Джон Кей,Джон Кей,John Key,,,John Key,جون كي,John Key,,,Джон Кі,,John Key,,John Key,Τζον Κέι,,John Key,John Key,,جان کی,John Key,John Phillip Key,ג'ון קי,John Key,John Key,John Phillip Key,John Key,ジョン・キー,존 키,,John Key,,जॉन की,John Key,John Key,John Key,John Key,John Key,John Key,John Key,Џон Ки,John Key,,Джон Кі,John Key,0000 0000 4853 5443,1024303829,no2007123911,,,,/m/043tfg,,947/000178413,,1687780,,,,,,莊基,莊基,,,,,,,,,John Key,John Key,,,,John Key,,,,,,,,John Key,,,Džons Kejs,,,,,,,,,,John Key,,John Key,,,,,,,,,,,,,John Key,John Key,John Key,ஜான் கீ,Џон Ки,John Key,John Key,约翰·菲利普·凯伊,Ioannes Key,जॉन फिलिप की,จอห์น คีย์,John Key,Category:John Key,John Key,John Key,जॉन फिलिप की,John Key,Ioannes Key,John Key,Džons Kejs,Џон Ки,John Key,John Key,Категория:Джон Ки,John Key,John Key,ஜான் கீ,จอห์น คีย์,John Key,约翰·菲利普·凯伊,John Key,,,,,John Key,,Джон Кей,,,,,,biography/John-Key,Key-1492,politician,,,,53784101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q58291,Murray McCully,Murray McCully,Murray McCully,Murray McCully,Murray McCully,Murray McCully,Murray McCully,,Murray McCully,Murray McCully,Murray McCully,Murray McCully,Murray McCully,,https://upload.wikimedia.org/wikipedia/commons/6/60/Murray_McCully_Senate_of_Poland.JPG,male,1953-02-19,Murray McCully,Murray McCully,,,,,,,,,Murray McCully,Murray,,McCully,,185404638,,,Category:Murray McCully,,,,,Murray McCully,マーレイ・マッカリー,,,穆雷·麥卡利,,穆雷·麦卡利,,,Murray McCully,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,マーレイ・マッカリー,,,,,,,,,,Murray McCully,,,,,,,,,,no2011124277,,,,/m/043tgw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murray McCully,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5882303,Holly Walker,Holly Walker,Holly Walker,Holly Walker,Holly Walker,,Holly Walker,,Holly Walker,Holly Walker,Holly Walker,Holly Walker,,,https://upload.wikimedia.org/wikipedia/commons/1/14/Holly_Walker.jpg,female,1982-11-15,Holly Walker,,,,,,,,,,,Holly,Холли Уокер,Walker,,,,hollyrwalker,Category:Holly Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/0hncd7f,,,,,hollywalker82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Holly Walker,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
